anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,01,KIA,01,Álava,Private,BEV,2
2026,06,01,KIA,01,Álava,Private,ICE,1
2026,06,01,LEAPMOTOR,01,Álava,Private,BEV,2
2026,06,01,MERCEDES,01,Álava,Corporate,BEV,1
2026,06,01,MERCEDES,01,Álava,Private,BEV,1
2026,06,01,TOYOTA,01,Álava,Private,BEV,1
2026,06,01,TOYOTA,01,Álava,Private,ICE,1
2026,06,01,XPENG,01,Álava,Private,BEV,1
2026,06,01,DACIA,02,Albacete,Private,ICE,1
2026,06,01,MERCEDES,02,Albacete,Private,PHEV,1
2026,06,01,NISSAN,02,Albacete,Corporate,ICE,1
2026,06,01,BYD,03,Alicante,Private,BEV,3
2026,06,01,BYD,03,Alicante,Private,PHEV,1
2026,06,01,CHANGAN,03,Alicante,Private,BEV,1
2026,06,01,CITROEN,03,Alicante,Private,BEV,1
2026,06,01,CITROEN,03,Alicante,Private,ICE,1
2026,06,01,DACIA,03,Alicante,Private,ICE,5
2026,06,01,FORD,03,Alicante,Corporate,PHEV,4
2026,06,01,FORD,03,Alicante,Private,BEV,1
2026,06,01,HYUNDAI,03,Alicante,Corporate,BEV,1
2026,06,01,KIA,03,Alicante,Private,BEV,1
2026,06,01,LEAPMOTOR,03,Alicante,Private,BEV,1
2026,06,01,LEXUS,03,Alicante,Private,ICE,1
2026,06,01,LEXUS,03,Alicante,Private,PHEV,2
2026,06,01,MERCEDES,03,Alicante,Corporate,BEV,2
2026,06,01,MERCEDES,03,Alicante,Private,BEV,2
2026,06,01,MG,03,Alicante,Private,PHEV,1
2026,06,01,MINI,03,Alicante,Private,ICE,1
2026,06,01,MITSUBISHI,03,Alicante,Private,ICE,1
2026,06,01,NISSAN,03,Alicante,RAC,ICE,2
2026,06,01,PEUGEOT,03,Alicante,Private,BEV,1
2026,06,01,RENAULT,03,Alicante,Corporate,BEV,1
2026,06,01,SHINERAY,03,Alicante,Private,ICE,2
2026,06,01,TOYOTA,03,Alicante,Corporate,ICE,5
2026,06,01,TOYOTA,03,Alicante,Private,BEV,1
2026,06,01,TOYOTA,03,Alicante,Private,ICE,7
2026,06,01,TOYOTA,03,Alicante,Private,PHEV,1
2026,06,01,XPENG,03,Alicante,Corporate,BEV,1
2026,06,01,CITROEN,04,Almería,Private,ICE,2
2026,06,01,KIA,04,Almería,Private,ICE,1
2026,06,01,MAZDA,04,Almería,Private,ICE,1
2026,06,01,MERCEDES,04,Almería,Corporate,ICE,2
2026,06,01,MERCEDES,04,Almería,Corporate,PHEV,2
2026,06,01,TOYOTA,04,Almería,Private,BEV,2
2026,06,01,TOYOTA,04,Almería,Private,ICE,5
2026,06,01,TOYOTA,04,Almería,Private,PHEV,1
2026,06,01,BYD,05,Ávila,Private,PHEV,1
2026,06,01,TOYOTA,05,Ávila,Private,ICE,1
2026,06,01,VOLVO,05,Ávila,Private,ICE,1
2026,06,01,AUDI,06,Badajoz,Corporate,BEV,1
2026,06,01,AUDI,06,Badajoz,Private,ICE,2
2026,06,01,KIA,06,Badajoz,Private,ICE,2
2026,06,01,TOYOTA,06,Badajoz,Corporate,BEV,1
2026,06,01,TOYOTA,06,Badajoz,Corporate,ICE,1
2026,06,01,TOYOTA,06,Badajoz,Private,ICE,2
2026,06,01,AUDI,07,Baleares,RAC,ICE,1
