anyo,mes,marca,cod_prov,provincia,canal,fuel_type,count
2026,03,TOYOTA,00,Desconocida,Private,ICE,1
2026,03,AUDI,01,Álava,Corporate,ICE,1
2026,03,AUDI,01,Álava,Corporate,PHEV,1
2026,03,AUDI,01,Álava,Private,ICE,1
2026,03,AUDI,01,Álava,Private,PHEV,1
2026,03,BENIMAR,01,Álava,Private,ICE,1
2026,03,BMW,01,Álava,Corporate,BEV,1
2026,03,BMW,01,Álava,Corporate,ICE,4
2026,03,BMW,01,Álava,Private,ICE,5
2026,03,BYD,01,Álava,Corporate,BEV,2
2026,03,BYD,01,Álava,Corporate,PHEV,1
2026,03,BYD,01,Álava,Private,BEV,7
2026,03,BYD,01,Álava,Private,PHEV,4
2026,03,CARROCERIAS EL GALLO,01,Álava,Private,ICE,1
2026,03,CHANGAN,01,Álava,Private,BEV,2
2026,03,CITROEN,01,Álava,Corporate,BEV,1
2026,03,CITROEN,01,Álava,Corporate,ICE,39
2026,03,CITROEN,01,Álava,Private,BEV,2
2026,03,CITROEN,01,Álava,Private,ICE,11
2026,03,CUPRA,01,Álava,Corporate,PHEV,1
2026,03,CUPRA,01,Álava,Private,BEV,1
2026,03,CUPRA,01,Álava,Private,ICE,2
2026,03,DACIA,01,Álava,Private,ICE,31
2026,03,DFSK,01,Álava,Private,PHEV,1
2026,03,DR,01,Álava,Private,ICE,1
2026,03,DS,01,Álava,Corporate,ICE,1
2026,03,DS,01,Álava,Corporate,PHEV,1
2026,03,EBRO,01,Álava,Corporate,PHEV,1
2026,03,EBRO,01,Álava,Private,ICE,1
2026,03,EBRO,01,Álava,Private,PHEV,8
2026,03,ELNAGH,01,Álava,Private,ICE,1
2026,03,ERKE,01,Álava,Private,ICE,1
2026,03,ERROBITRAK,01,Álava,Corporate,ICE,1
2026,03,EVO,01,Álava,Private,ICE,1
2026,03,FIAT,01,Álava,Corporate,ICE,8
2026,03,FIAT,01,Álava,Private,BEV,1
2026,03,FORD,01,Álava,Corporate,BEV,1
2026,03,FORD,01,Álava,Corporate,ICE,16
2026,03,FORD,01,Álava,Corporate,PHEV,10
2026,03,FORD,01,Álava,Private,ICE,6
2026,03,FORD,01,Álava,Private,PHEV,6
2026,03,GIOTTILINE,01,Álava,RAC,ICE,1
2026,03,GORBEA,01,Álava,Corporate,ICE,1
2026,03,GORBEA,01,Álava,Private,ICE,1
2026,03,HONDA,01,Álava,Corporate,ICE,2
2026,03,HONDA,01,Álava,Private,ICE,1
2026,03,HONDA,01,Álava,Private,PHEV,1
2026,03,HYUNDAI,01,Álava,Private,BEV,2
2026,03,HYUNDAI,01,Álava,Private,ICE,16
2026,03,HYUNDAI,01,Álava,Private,PHEV,5
2026,03,ISUZU,01,Álava,Corporate,ICE,1
2026,03,ISUZU,01,Álava,Private,ICE,1
2026,03,JAECOO,01,Álava,Corporate,PHEV,1
2026,03,JAECOO,01,Álava,Private,ICE,4
2026,03,JAECOO,01,Álava,Private,PHEV,5
2026,03,JEEP,01,Álava,Corporate,ICE,1
2026,03,JEEP,01,Álava,Private,ICE,3
2026,03,KG MOBILITY,01,Álava,Corporate,ICE,1
2026,03,KG MOBILITY,01,Álava,Private,ICE,1
2026,03,KIA,01,Álava,Private,BEV,10
2026,03,KIA,01,Álava,Private,ICE,19
2026,03,LEAPMOTOR,01,Álava,Corporate,BEV,1
2026,03,LEXUS,01,Álava,Corporate,PHEV,1
2026,03,LIVAN,01,Álava,Private,ICE,1
2026,03,MAZDA,01,Álava,Corporate,ICE,2
2026,03,MAZDA,01,Álava,Private,BEV,1
2026,03,MAZDA,01,Álava,Private,ICE,14
2026,03,MAZDA,01,Álava,Private,PHEV,1
2026,03,MC LOUIS,01,Álava,Private,ICE,3
2026,03,MC LOUIS,01,Álava,RAC,ICE,1
2026,03,MERCEDES,01,Álava,Corporate,BEV,1
2026,03,MERCEDES,01,Álava,Corporate,ICE,10
2026,03,MERCEDES,01,Álava,Corporate,PHEV,4
2026,03,MERCEDES,01,Álava,Private,ICE,5
2026,03,MERCEDES,01,Álava,Private,PHEV,5
