anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2026,01,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,36
2026,01,3 CARROCEROS,,Corporate,ICE,Gas Licuado con petroleo (GLP),,,,,1
2026,01,3 CARROCEROS,,Private,ICE,Diesel,,,,,2
2026,01,3 CARROCEROS,,RAC,ICE,Diesel,,,,,2
2026,01,A.A. AIRBUS,,Corporate,ICE,Diesel,,,,,23
2026,01,ABARTH,500,Private,BEV,Electrico,UKL0,REST,Standard,HACH 3P,1
2026,01,ACROSS,,Private,ICE,Diesel,,,,,6
2026,01,ACURA,,Corporate,ICE,Gasolina,,,,,1
2026,01,ADRIA,,Private,ICE,Diesel,,,,,23
2026,01,ADRIA,,RAC,ICE,Diesel,,,,,2
2026,01,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,7
2026,01,ALFA ROMEO,GIULIA,Private,ICE,Diesel,KKL,REST,Standard,SEDAN,2
2026,01,ALFA ROMEO,JUNIOR,Corporate,BEV,Electrico,UKL1,REST,Standard,SAV,33
2026,01,ALFA ROMEO,JUNIOR,Corporate,ICE,Electrico,UKL1,REST,Standard,SAV,90
2026,01,ALFA ROMEO,JUNIOR,Private,BEV,Electrico,UKL1,REST,Standard,SAV,2
2026,01,ALFA ROMEO,JUNIOR,Private,ICE,Electrico,UKL1,REST,Standard,SAV,21
2026,01,ALFA ROMEO,JUNIOR,RAC,ICE,Electrico,UKL1,REST,Standard,SAV,28
2026,01,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,8
2026,01,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,2
2026,01,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,1
2026,01,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,27
2026,01,ALFA ROMEO,TONALE,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,1
2026,01,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,2
2026,01,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,1
2026,01,ALFA ROMEO,TONALE,RAC,ICE,Diesel,UKL2,REST,Standard,SAV,3
2026,01,ALFABUS,,Corporate,BEV,Electrico,,,,,2
2026,01,ALFOZ,,Corporate,ICE,Diesel,,,,,3
2026,01,ALLIED VEHICLES LTD,,Private,ICE,Diesel,,,,,4
2026,01,ALLIED VEHICLES LTD,,Private,ICE,Gasolina,,,,,1
2026,01,ALMANSA,,Corporate,ICE,Diesel,,,,,2
2026,01,ALPINE,,Corporate,BEV,Electrico,,,,,18
2026,01,ALPINE,,Corporate,ICE,Gasolina,,,,,1
