anyo,mes,marca,cod_prov,provincia,canal,fuel_type,count
2023,10,BENIMAR,00,Desconocida,Private,ICE,2
2023,10,BMW,00,Desconocida,Private,ICE,5
2023,10,HYUNDAI,00,Desconocida,Private,ICE,1
2023,10,KIA,00,Desconocida,Private,PHEV,1
2023,10,LAND ROVER,00,Desconocida,Private,PHEV,1
2023,10,MC LOUIS,00,Desconocida,Private,ICE,1
2023,10,ROLLER TEAM,00,Desconocida,Private,ICE,1
2023,10,SUZUKI,00,Desconocida,Private,ICE,1
2023,10,VOLKSWAGEN,00,Desconocida,Private,ICE,1
2023,10,ATM,01,Álava,Corporate,ICE,1
2023,10,AUDI,01,Álava,Corporate,BEV,1
2023,10,AUDI,01,Álava,Corporate,ICE,2
2023,10,AUDI,01,Álava,Private,ICE,6
2023,10,AUDI,01,Álava,Private,PHEV,1
2023,10,BENIMAR,01,Álava,Private,ICE,1
2023,10,BMW,01,Álava,Corporate,ICE,3
2023,10,BMW,01,Álava,Private,BEV,1
2023,10,BMW,01,Álava,Private,ICE,1
2023,10,CARROCERIAS EL GALLO,01,Álava,Private,ICE,1
2023,10,CHALLENGER,01,Álava,Private,ICE,1
2023,10,CITROEN,01,Álava,Corporate,BEV,2
2023,10,CITROEN,01,Álava,Corporate,ICE,3
2023,10,CITROEN,01,Álava,Private,ICE,19
2023,10,CUPRA,01,Álava,Corporate,ICE,6
2023,10,DACIA,01,Álava,Corporate,ICE,6
2023,10,DACIA,01,Álava,Private,ICE,23
2023,10,DR,01,Álava,Private,ICE,3
2023,10,FIAT,01,Álava,Corporate,ICE,3
2023,10,FIAT,01,Álava,Private,ICE,2
2023,10,FORD,01,Álava,Corporate,ICE,2
2023,10,FORD,01,Álava,Corporate,PHEV,1
2023,10,FORD,01,Álava,Private,ICE,6
2023,10,FORD,01,Álava,Private,PHEV,2
2023,10,HONDA,01,Álava,Corporate,ICE,1
2023,10,HONDA,01,Álava,Corporate,PHEV,1
2023,10,HONDA,01,Álava,Private,ICE,1
2023,10,HYUNDAI,01,Álava,Corporate,ICE,1
2023,10,HYUNDAI,01,Álava,Private,ICE,34
2023,10,HYUNDAI,01,Álava,Private,PHEV,1
2023,10,INEOS,01,Álava,Corporate,ICE,1
2023,10,ISUZU,01,Álava,Corporate,ICE,1
2023,10,IVECO,01,Álava,Private,ICE,1
2023,10,JEEP,01,Álava,Corporate,ICE,1
2023,10,JEEP,01,Álava,Corporate,PHEV,7
2023,10,JEEP,01,Álava,Private,ICE,1
2023,10,KIA,01,Álava,Corporate,ICE,1
2023,10,KIA,01,Álava,Private,BEV,2
2023,10,KIA,01,Álava,Private,ICE,17
2023,10,KIA,01,Álava,Private,PHEV,4
2023,10,LEXUS,01,Álava,Private,ICE,2
2023,10,LIGIER,01,Álava,Private,ICE,1
2023,10,MAZDA,01,Álava,Corporate,ICE,2
2023,10,MAZDA,01,Álava,Corporate,PHEV,1
2023,10,MAZDA,01,Álava,Private,ICE,12
2023,10,MAZDA,01,Álava,Private,PHEV,1
2023,10,MERCEDES,01,Álava,Corporate,BEV,1
2023,10,MERCEDES,01,Álava,Corporate,ICE,5
2023,10,MERCEDES,01,Álava,Corporate,PHEV,3
2023,10,MERCEDES,01,Álava,Private,ICE,8
2023,10,MERCEDES,01,Álava,Private,PHEV,2
2023,10,MG,01,Álava,Corporate,ICE,2
2023,10,MG,01,Álava,Private,BEV,2
2023,10,MG,01,Álava,Private,ICE,4
2023,10,MINI,01,Álava,Private,ICE,2
2023,10,NISSAN,01,Álava,Corporate,BEV,1
2023,10,NISSAN,01,Álava,Corporate,ICE,10
2023,10,NISSAN,01,Álava,Private,ICE,6
2023,10,OMODA,01,Álava,Corporate,ICE,2
2023,10,OPEL,01,Álava,Corporate,BEV,2
2023,10,OPEL,01,Álava,Corporate,ICE,2
2023,10,OPEL,01,Álava,Private,ICE,13
2023,10,PEUGEOT,01,Álava,Corporate,ICE,17
2023,10,PEUGEOT,01,Álava,Corporate,PHEV,32
2023,10,PEUGEOT,01,Álava,Private,BEV,3
2023,10,PEUGEOT,01,Álava,Private,ICE,15
2023,10,PEUGEOT,01,Álava,Private,PHEV,1
2023,10,POSSL,01,Álava,Private,ICE,1
2023,10,RENAULT,01,Álava,Corporate,ICE,4
2023,10,RENAULT,01,Álava,Private,ICE,18
2023,10,RODRIGUEZ LOPEZ AUTO,01,Álava,Private,ICE,4
2023,10,SEAT,01,Álava,Corporate,ICE,8
2023,10,SEAT,01,Álava,Corporate,PHEV,1
2023,10,SEAT,01,Álava,Private,ICE,3
2023,10,SKODA,01,Álava,Corporate,ICE,1
2023,10,SKODA,01,Álava,Private,ICE,4
2023,10,SUZUKI,01,Álava,Corporate,ICE,1
2023,10,SUZUKI,01,Álava,Private,ICE,5
2023,10,TOYOTA,01,Álava,Corporate,ICE,12
2023,10,TOYOTA,01,Álava,Private,ICE,33
2023,10,VOLKSWAGEN,01,Álava,Corporate,ICE,6
2023,10,VOLKSWAGEN,01,Álava,Corporate,PHEV,4
2023,10,VOLKSWAGEN,01,Álava,Private,ICE,6
2023,10,VOLVO,01,Álava,Corporate,BEV,1
2023,10,VOLVO,01,Álava,Corporate,ICE,3
2023,10,VOLVO,01,Álava,Corporate,PHEV,1
2023,10,VOLVO,01,Álava,Private,BEV,2
2023,10,VOLVO,01,Álava,Private,ICE,1
2023,10,ALFA ROMEO,02,Albacete,Corporate,ICE,15
2023,10,AUDI,02,Albacete,Corporate,ICE,1
2023,10,AUDI,02,Albacete,Private,ICE,9
2023,10,AUDI,02,Albacete,Private,PHEV,1
2023,10,BMW,02,Albacete,Corporate,ICE,4
2023,10,BMW,02,Albacete,Private,ICE,3
2023,10,BYD,02,Albacete,Private,BEV,1
2023,10,CHEVROLET,02,Albacete,Private,ICE,1
2023,10,CITROEN,02,Albacete,Corporate,ICE,3
2023,10,CITROEN,02,Albacete,Private,ICE,8
2023,10,CITROEN,02,Albacete,RAC,ICE,1
2023,10,COMPOCARR,02,Albacete,RAC,ICE,1
2023,10,CUPRA,02,Albacete,Corporate,ICE,1
2023,10,CUPRA,02,Albacete,Private,ICE,4
2023,10,DACIA,02,Albacete,Corporate,ICE,2
2023,10,DACIA,02,Albacete,Private,BEV,1
2023,10,DACIA,02,Albacete,Private,ICE,23
2023,10,DFSK,02,Albacete,Corporate,ICE,1
2023,10,DIVISEGUR CATALUNYA,02,Albacete,Private,ICE,1
2023,10,FIAT,02,Albacete,Corporate,ICE,24
2023,10,FIAT,02,Albacete,RAC,ICE,5
2023,10,FORD,02,Albacete,Corporate,ICE,2
2023,10,FORD,02,Albacete,Corporate,PHEV,1
2023,10,FORD,02,Albacete,Private,ICE,5
2023,10,HYUNDAI,02,Albacete,Corporate,ICE,4
2023,10,HYUNDAI,02,Albacete,Corporate,PHEV,2
2023,10,HYUNDAI,02,Albacete,Private,ICE,26
2023,10,ISUZU,02,Albacete,Corporate,ICE,1
2023,10,IVECO,02,Albacete,Corporate,ICE,7
2023,10,JEEP,02,Albacete,Corporate,BEV,1
2023,10,JEEP,02,Albacete,Corporate,ICE,50
2023,10,JEEP,02,Albacete,Private,ICE,1
2023,10,KIA,02,Albacete,Corporate,ICE,11
2023,10,KIA,02,Albacete,Corporate,PHEV,1
2023,10,KIA,02,Albacete,Private,BEV,1
2023,10,KIA,02,Albacete,Private,ICE,28
2023,10,LAND ROVER,02,Albacete,Corporate,ICE,1
2023,10,MAZDA,02,Albacete,Corporate,ICE,2
2023,10,MAZDA,02,Albacete,Corporate,PHEV,1
2023,10,MAZDA,02,Albacete,Private,ICE,8
2023,10,MERCEDES,02,Albacete,Corporate,BEV,2
2023,10,MERCEDES,02,Albacete,Corporate,ICE,7
